order_id,customer_id,store_id,order_date,status
1676,138,18,2022-01-12,pending
1677,280,8,2024-09-27,completed
1678,363,18,2024-08-02,pending
1679,472,3,2022-06-16,completed
1680,388,17,2022-09-18,cancelled
1681,86,4,2022-09-06,completed
1682,254,17,2024-05-18,completed
1683,384,14,2022-10-14,completed
1684,152,10,2022-01-19,cancelled
1685,268,12,2023-07-10,returned
1686,73,7,2022-12-06,pending
1687,266,16,2024-01-31,completed
1688,480,5,2023-03-08,completed
1689,367,1,2024-12-09,completed
1690,92,3,2024-05-02,completed
1691,360,4,2023-10-01,returned
1692,170,20,2024-07-28,completed
1693,35,18,2022-11-17,completed
1694,322,7,2023-12-08,completed
1695,421,14,2023-08-06,returned
1696,189,13,2023-09-19,completed
1697,40,4,2023-02-19,cancelled
1698,144,19,2023-03-20,completed
1699,409,13,2022-09-17,completed
1700,495,20,2023-07-22,cancelled
1701,108,8,2024-08-27,completed
1702,476,5,2022-07-07,completed
1703,244,11,2022-12-04,completed
1704,71,15,2022-04-17,completed
1705,168,4,2024-08-24,completed
1706,194,16,2024-03-16,completed
1707,430,17,2023-10-01,completed
1708,490,9,2023-03-15,cancelled
1709,431,15,2022-10-20,completed
1710,351,14,2023-05-29,cancelled
1711,92,12,2023-12-15,pending
1712,395,14,2024-08-12,completed
1713,196,1,2023-01-27,completed
1714,185,1,2024-06-24,returned
1715,169,12,2023-09-28,completed
1716,472,9,2024-10-26,completed
1717,329,2,2023-07-18,cancelled
1718,141,19,2023-06-03,pending
1719,442,16,2022-03-04,returned
1720,252,18,2024-07-19,pending
1721,20,20,2022-08-01,cancelled
1722,362,5,2022-11-10,completed
1723,428,2,2024-05-09,completed
1724,161,18,2022-05-08,completed
1725,336,1,2023-02-02,completed
1726,460,19,2023-10-11,cancelled
1727,265,13,2024-01-21,completed
1728,34,17,2022-05-06,completed
1729,43,2,2023-07-01,completed
1730,353,6,2023-02-11,cancelled
1731,160,12,2022-01-07,completed
1732,239,3,2023-12-01,returned
1733,46,3,2024-08-06,completed
1734,96,1,2022-06-26,pending
1735,404,12,2022-12-13,completed
1736,450,8,2022-06-16,completed
1737,383,5,2023-01-27,completed
1738,195,6,2022-04-20,completed
1739,290,8,2022-10-15,pending
1740,140,6,2023-01-21,completed
1741,358,3,2023-06-16,completed
1742,297,17,2023-12-29,completed
1743,19,19,2022-12-16,completed
1744,276,14,2022-11-15,completed
1745,107,17,2023-08-15,returned
1746,47,7,2023-07-05,completed
1747,240,4,2023-03-23,returned
1748,244,19,2023-01-17,completed
1749,289,19,2024-02-02,completed
1750,360,12,2023-10-23,pending
1751,82,11,2022-01-17,completed
1752,96,10,2022-07-25,completed
1753,280,1,2024-08-14,completed
1754,304,14,2024-07-23,cancelled
1755,243,9,2024-03-28,cancelled
1756,308,13,2024-02-04,completed
1757,498,8,2022-03-24,pending
1758,56,9,2024-11-04,returned
1759,304,17,2024-03-31,completed
1760,454,17,2023-09-08,completed
1761,67,2,2022-10-13,completed
1762,406,12,2023-09-26,completed
1763,85,5,2024-03-21,completed
1764,155,6,2022-12-19,completed
1765,224,8,2023-02-21,completed
1766,3,12,2024-02-06,completed
1767,282,7,2024-08-22,completed
1768,426,8,2024-02-10,pending
1769,199,5,2022-07-16,completed
1770,460,14,2023-11-01,returned
1771,274,16,2024-03-17,cancelled
1772,114,6,2022-02-25,pending
1773,189,17,2023-04-27,pending
1774,313,13,2022-01-04,completed
1775,71,2,2023-04-17,completed
1776,223,13,2023-09-11,cancelled
1777,218,10,2023-01-04,completed
1778,18,14,2024-09-11,completed
1779,204,4,2022-12-01,completed
1780,178,4,2022-06-19,cancelled
1781,412,6,2024-04-08,completed
1782,295,15,2022-09-21,completed
1783,335,13,2024-09-22,completed
1784,156,4,2022-04-22,returned
1785,258,16,2024-07-11,cancelled
1786,433,12,2023-11-18,completed
1787,218,13,2023-01-02,pending
1788,,19,2022-06-13,completed
1789,264,15,2023-02-09,completed
1790,238,4,2022-04-10,pending
1791,236,20,2024-09-29,cancelled
1792,130,10,2024-01-27,pending
1793,278,10,2022-02-18,completed
1794,9,10,2024-05-04,cancelled
1795,306,2,2022-03-14,returned
1796,128,18,2024-03-22,completed
1797,373,16,2022-09-16,completed
1798,177,20,2023-07-17,completed
1799,292,3,2024-12-08,completed
1800,20,4,2024-02-03,completed
1801,372,10,2024-11-15,completed
1802,12,9,2024-03-31,cancelled
1803,429,4,2022-06-12,pending
1804,293,10,2023-01-28,returned
1805,277,8,2024-11-18,cancelled
1806,192,7,2022-04-11,pending
1807,141,6,2024-06-13,completed
1808,344,13,2024-10-24,completed
1809,,7,2023-08-07,completed
1810,337,9,2024-04-28,completed
1811,50,1,2023-10-14,cancelled
1812,114,10,2023-10-27,cancelled
1813,302,20,2024-08-01,completed
1814,244,1,2024-03-07,completed
1815,164,15,2023-11-29,completed
1816,438,7,2024-08-04,returned
1817,345,13,2022-12-15,completed
1818,324,12,2022-06-10,completed
1819,383,12,2023-03-02,completed
1820,385,15,2023-08-21,completed
1821,320,20,2022-11-16,completed
1822,213,1,2024-06-02,pending
1823,285,8,2023-08-05,completed
1824,194,4,2022-09-27,completed
1825,112,4,2024-03-21,returned
1826,92,13,2023-08-16,returned
1827,181,14,2024-04-16,returned
1828,164,4,2023-07-26,cancelled
1829,258,13,2023-10-13,completed
1830,254,10,2024-04-07,pending
1831,81,6,2024-07-09,completed
1832,2,11,2023-08-14,pending
1833,336,4,2024-08-08,completed
1834,499,7,2024-05-06,cancelled
1835,317,20,2022-03-01,returned
1836,42,14,2024-10-27,completed
1837,313,19,2023-10-28,cancelled
1838,351,12,2024-08-24,completed
1839,283,7,2024-03-08,pending
1840,235,8,2022-11-27,completed
1841,480,7,2024-08-25,completed
1842,151,1,2022-09-29,completed
1843,236,20,2024-08-02,completed
1844,408,15,2023-05-11,returned
1845,412,11,2022-08-16,pending
1846,126,3,2022-11-23,completed
1847,350,17,2022-03-08,completed
1848,37,9,2024-02-29,cancelled
1849,367,18,2022-09-05,cancelled
1850,225,2,2022-02-18,completed
1851,425,2,2024-03-26,completed
1852,367,15,2024-03-29,completed
1853,54,9,2022-09-12,pending
1854,370,14,2022-08-17,cancelled
1855,73,16,2023-11-27,completed
1856,50,3,2023-06-26,completed
1857,386,9,2024-10-03,completed
1858,353,15,2023-08-28,cancelled
1859,291,2,2023-06-13,pending
1860,76,1,2022-10-14,completed
1861,289,10,2024-01-30,completed
1862,291,16,2022-11-21,cancelled
1863,345,5,2024-06-19,completed
1864,440,8,2023-08-22,completed
1865,299,19,2023-03-10,completed
1866,187,17,2023-06-16,completed
1867,317,12,2024-09-03,cancelled
1868,301,11,2022-11-16,returned
1869,194,16,2024-02-06,cancelled
1870,446,6,2022-12-13,completed
1871,8,3,2024-02-17,completed
1872,159,5,2023-04-06,completed
1873,333,16,2022-09-02,completed
1874,431,17,2022-01-25,completed
1875,187,13,2023-02-19,cancelled
1876,488,3,2022-07-22,completed
1877,434,3,2024-12-31,pending
1878,229,8,2022-04-25,completed
1879,409,8,2023-06-09,completed
1880,91,20,2024-07-23,completed
1881,47,3,2023-07-23,completed
1882,156,8,2024-12-06,completed
1883,238,2,2024-09-04,completed
1884,101,15,2022-05-30,completed
1885,102,19,2024-09-01,completed
1886,154,19,2024-09-24,completed
1887,369,7,2022-08-17,returned
1888,1,14,2024-07-23,returned
1889,253,11,2023-07-09,returned
1890,264,10,2024-09-16,completed
1891,128,18,2024-12-25,returned
1892,321,6,2023-09-25,completed
1893,164,17,2022-01-14,completed
1894,84,14,2024-10-12,cancelled
1895,49,15,2023-09-16,completed
1896,100,8,2023-01-10,completed
1897,257,17,2023-09-22,completed
1898,351,20,2022-07-30,completed
1899,166,13,2022-11-13,pending
1900,437,6,2022-12-18,completed
1901,243,14,2024-11-23,pending
1902,118,16,2023-07-06,pending
1903,190,11,2023-09-14,cancelled
1904,425,15,2023-12-26,completed
1905,289,14,2024-05-21,completed
1906,29,12,2024-04-07,cancelled
1907,500,9,2022-10-14,completed
1908,107,9,2023-02-19,completed
1909,13,13,2024-02-04,completed
1910,409,17,2023-02-13,completed
1911,55,6,2023-07-16,completed
1912,483,16,2024-09-09,completed
1913,353,16,2024-03-09,completed
1914,311,2,2023-07-28,completed
1915,328,18,2022-04-25,completed
1916,473,16,2024-06-16,completed
1917,167,14,2022-06-01,pending
1918,448,10,2022-11-07,returned
1919,288,8,2023-02-14,completed
1920,286,10,2023-06-18,cancelled
1921,72,3,2022-02-14,pending
1922,491,15,2023-10-05,cancelled
1923,95,8,2023-03-16,completed
1924,171,9,2024-01-12,completed
1925,72,14,2022-02-17,completed
1926,413,2,2024-03-22,pending
1927,31,17,2024-12-18,completed
1928,290,2,2022-02-03,returned
1929,405,10,2023-11-01,returned
1930,325,3,2023-11-15,returned
1931,499,4,2022-07-08,returned
1932,409,3,2022-11-21,returned
1933,313,7,2024-08-17,pending
1934,393,9,2022-05-30,completed
1935,456,5,2024-07-13,cancelled
1936,38,19,2023-11-08,completed
1937,271,14,2024-07-18,completed
1938,295,20,2024-04-02,pending
1939,,11,2024-03-09,completed
1940,133,19,2022-11-05,cancelled
1941,273,7,2023-10-31,pending
1942,458,19,2023-12-28,completed
1943,396,10,2023-01-22,completed
1944,14,2,2022-07-26,pending
1945,277,3,2022-09-18,completed
1946,476,7,2023-10-08,completed
1947,84,9,2023-09-13,completed
1948,396,5,2023-03-21,completed
1949,428,1,2022-09-10,completed
1950,195,15,2023-03-04,completed
1951,106,19,2023-02-11,pending
1952,48,17,2022-09-13,returned
1953,63,7,2024-11-23,completed
1954,380,11,2024-09-28,completed
1955,108,17,2023-01-27,completed
1956,131,15,2024-09-05,completed
1957,195,13,2022-01-15,pending
1958,182,10,2022-07-24,pending
1959,223,10,2022-05-14,completed
1960,334,13,2022-06-22,completed
1961,488,11,2022-02-02,completed
1962,434,19,2022-10-16,completed
1963,266,16,2022-09-20,pending
1964,32,7,2022-03-21,pending
1965,191,6,2023-08-24,completed
1966,90,5,2022-12-20,cancelled
1967,187,4,2023-01-07,pending
1968,16,10,2022-11-29,completed
1969,466,20,2024-02-04,completed
1970,402,1,2022-02-28,completed
1971,377,14,2022-03-12,completed
1972,391,17,2024-02-12,completed
1973,52,8,2022-11-20,completed
1974,34,16,2024-05-09,completed
1975,439,15,2024-04-30,completed
1976,160,9,2022-01-02,completed
1977,337,20,2023-10-24,cancelled
1978,245,19,2022-07-17,completed
1979,113,5,2022-09-15,completed
1980,381,13,2022-06-18,completed
1981,128,6,2022-08-04,cancelled
1982,169,15,2023-09-09,cancelled
1983,265,9,2024-11-30,pending
1984,168,5,2022-09-27,returned
1985,383,13,2022-03-12,cancelled
1986,407,6,2022-04-09,completed
1987,325,8,2022-10-20,completed
1988,166,16,2024-03-23,completed
1989,97,19,2023-12-06,completed
1990,110,9,2024-07-14,returned
1991,61,17,2024-06-19,completed
1992,457,11,2023-11-22,pending
1993,396,4,2024-09-25,cancelled
1994,391,3,2023-12-03,pending
1995,219,18,2024-01-19,completed
1996,117,4,2022-07-13,completed
1997,65,10,2023-08-29,completed
1998,284,3,2024-06-12,pending
1999,94,17,2024-10-30,completed
2000,431,1,2022-10-18,completed
2001,270,5,2023-12-26,returned
2002,269,18,2024-12-22,completed
2003,356,17,2023-04-17,completed
2004,82,6,2024-02-06,cancelled
2005,432,5,2023-04-09,returned
2006,440,2,2024-05-18,completed
2007,200,14,2023-08-31,completed
2008,165,10,2024-08-16,completed
2009,129,10,2022-06-03,completed
2010,31,5,2022-05-17,completed
2011,422,8,2024-09-11,completed
2012,331,19,2022-11-23,completed
2013,428,8,2023-05-25,completed
2014,458,19,2022-10-15,cancelled
2015,106,9,2022-11-07,pending
2016,6,17,2023-11-02,completed
2017,53,20,2024-12-09,completed
2018,339,4,2023-04-21,returned
2019,79,11,2024-07-19,completed
2020,196,9,2022-03-25,completed
2021,219,16,2024-08-13,pending
2022,116,3,2023-08-20,cancelled
2023,124,16,2024-01-13,pending
2024,216,4,2024-06-04,pending
2025,432,9,2023-07-28,completed
2026,169,9,2024-11-06,completed
2027,7,16,2022-06-20,completed
2028,114,9,2024-10-10,completed
2029,288,19,2024-09-26,completed
2030,446,13,2024-11-28,completed
2031,303,4,2022-08-09,returned
2032,61,8,2022-07-14,completed
2033,418,2,2024-05-13,completed
2034,437,17,2024-06-20,completed
2035,417,14,2024-03-27,cancelled
2036,111,1,2022-02-22,cancelled
2037,51,14,2023-11-05,pending
2038,374,9,2022-02-28,completed
2039,181,8,2023-12-06,completed
2040,402,15,2024-07-02,cancelled
2041,394,7,2023-06-23,returned
2042,380,12,2023-10-22,pending
2043,433,3,2022-12-19,completed
2044,316,8,2023-12-22,completed
2045,52,3,2023-09-19,cancelled
2046,161,6,2024-04-11,pending
2047,104,16,2024-02-23,completed
2048,413,12,2023-11-22,pending
2049,492,1,2022-11-23,completed
2050,298,17,2023-01-24,cancelled
2051,388,6,2023-08-30,completed
2052,102,20,2022-06-05,cancelled
2053,437,11,2024-04-08,returned
2054,204,13,2023-12-26,completed
2055,315,3,2023-08-25,completed
2056,227,8,2023-04-06,returned
2057,342,1,2022-11-14,completed
2058,427,8,2023-04-05,completed
2059,226,7,2023-04-08,completed
2060,152,1,2022-01-26,pending
2061,430,18,2024-09-16,returned
2062,212,17,2023-01-29,returned
2063,322,13,2024-03-29,cancelled
2064,362,12,2023-06-20,pending
2065,221,8,2023-06-24,completed
2066,40,5,2024-01-02,completed
2067,408,5,2023-05-21,completed
2068,363,11,2024-11-05,completed
2069,369,18,2023-04-12,pending
2070,239,2,2023-04-04,completed
2071,255,3,2024-06-15,completed
2072,287,2,2022-02-15,completed
2073,445,3,2024-09-03,cancelled
2074,34,9,2023-12-27,returned
2075,486,1,2023-06-01,cancelled
2076,221,5,2024-10-02,completed
2077,339,18,2023-03-17,cancelled
2078,170,17,2023-09-16,completed
2079,393,19,2022-10-23,completed
2080,498,12,2022-01-14,returned
2081,397,20,2022-09-03,completed
2082,212,7,2024-12-20,completed
2083,428,16,2023-01-03,cancelled
2084,170,13,2022-09-02,returned
2085,413,16,2024-03-04,completed
2086,94,12,2023-12-05,completed
2087,451,3,2024-05-31,completed
2088,206,12,2023-06-18,cancelled
2089,174,4,2022-06-17,returned
2090,11,2,2023-06-12,returned
2091,350,6,2022-05-02,completed
2092,,13,2024-12-19,completed
2093,410,19,2022-02-26,completed
2094,490,20,2022-05-23,completed
2095,275,12,2023-01-08,completed
2096,308,6,2022-11-13,completed
2097,260,15,2022-12-30,completed
2098,479,4,2022-03-21,pending
2099,479,12,2023-10-01,cancelled
2100,303,4,2023-01-05,completed
2101,309,20,2023-01-31,completed
2102,476,13,2024-07-20,pending
2103,484,18,2024-07-06,completed
2104,127,8,2023-11-24,pending
2105,97,2,2024-10-02,completed
2106,470,16,2022-05-01,pending
2107,435,11,2022-07-22,returned
2108,268,18,2024-12-25,cancelled
2109,145,15,2023-02-16,pending
2110,150,14,2023-02-10,completed
2111,194,1,2024-06-10,completed
2112,165,20,2022-08-02,completed
2113,255,10,2023-09-19,pending
2114,271,7,2022-04-23,completed
2115,457,19,2023-09-21,returned
2116,329,2,2022-12-22,returned
2117,25,13,2022-02-27,completed
2118,494,14,2023-12-22,cancelled
2119,269,17,2024-11-07,completed
2120,467,15,2022-04-02,completed
2121,365,7,2023-03-30,completed
2122,293,1,2023-02-28,completed
2123,106,4,2024-02-21,completed
2124,464,11,2022-01-10,completed
2125,424,13,2024-03-09,completed
2126,73,20,2022-11-16,cancelled
2127,452,19,2023-06-13,cancelled
2128,105,9,2023-09-27,completed
2129,213,13,2022-01-21,completed
2130,419,9,2023-01-24,returned
2131,321,2,2022-01-22,cancelled
2132,66,8,2024-07-08,completed
2133,60,16,2022-08-23,completed
2134,275,9,2023-01-11,cancelled
2135,146,10,2024-03-26,pending
2136,56,13,2023-06-20,pending
2137,487,16,2023-02-18,completed
2138,266,16,2022-09-18,completed
2139,58,13,2022-08-12,completed
2140,391,3,2022-06-21,completed
2141,316,5,2024-06-11,completed
2142,340,7,2022-03-26,pending
2143,372,19,2023-03-07,completed
2144,175,9,2022-11-09,completed
2145,237,2,2023-12-19,completed
2146,79,17,2024-02-18,completed
2147,95,11,2023-04-07,cancelled
2148,13,3,2024-06-17,pending
2149,309,18,2023-05-19,completed
2150,281,2,2022-10-21,completed
2151,210,1,2022-05-14,returned
2152,371,12,2022-12-14,completed
2153,462,8,2022-10-21,completed
2154,2,13,2024-02-20,pending
2155,439,2,2022-09-03,returned
2156,11,16,2022-06-01,returned
2157,145,13,2024-03-01,completed
2158,350,9,2023-05-02,completed
2159,246,5,2024-07-20,completed
2160,115,6,2024-01-08,completed
2161,452,1,2023-06-11,completed
2162,74,14,2023-09-07,cancelled
2163,206,12,2023-04-10,completed
2164,216,15,2024-04-11,cancelled
2165,228,15,2024-07-15,completed
2166,167,5,2023-11-23,cancelled
2167,106,7,2024-12-21,returned
2168,486,20,2023-02-03,completed
2169,281,14,2024-08-06,completed
2170,110,16,2023-09-21,completed
2171,154,20,2024-07-15,completed
2172,103,18,2022-04-15,completed
2173,480,6,2024-02-27,completed
2174,356,19,2022-02-18,cancelled
2175,140,19,2022-12-19,pending
2176,329,7,2022-11-16,completed
2177,163,5,2024-04-22,pending
2178,162,20,2024-09-23,returned
2179,347,3,2022-03-14,completed
2180,5,2,2022-02-13,completed
2181,161,12,2022-07-04,completed
2182,491,3,2022-11-05,completed
2183,299,15,2023-10-09,completed
2184,361,10,2023-11-25,completed
2185,462,6,2022-11-24,completed
2186,273,14,2022-08-31,completed
2187,359,8,2024-08-19,completed
2188,466,2,2022-10-28,completed
2189,243,6,2024-02-20,pending
2190,301,12,2022-02-10,completed
2191,230,16,2023-01-08,cancelled
2192,454,3,2023-12-06,completed
2193,91,10,2022-05-22,cancelled
2194,470,7,2024-03-17,cancelled
2195,150,3,2023-10-19,completed
2196,9,19,2024-10-10,completed
2197,187,7,2022-12-13,returned
2198,267,1,2023-07-28,completed
2199,464,8,2023-10-15,cancelled
2200,135,14,2023-09-20,completed
2201,140,15,2022-03-24,cancelled
2202,171,5,2022-06-14,pending
2203,377,10,2022-01-22,completed
2204,464,13,2023-02-13,completed
2205,357,12,2023-07-08,pending
2206,438,14,2024-11-15,completed
2207,68,9,2023-12-02,returned
2208,251,3,2023-01-31,completed
2209,413,11,2022-06-23,pending
2210,459,5,2024-11-08,pending
2211,125,12,2022-08-08,completed
2212,293,3,2022-11-12,pending
2213,5,11,2022-06-04,pending
2214,80,15,2022-05-25,cancelled
2215,403,20,2023-11-09,completed
2216,361,3,2022-04-26,completed
2217,368,1,2022-07-07,completed
2218,108,3,2023-04-23,completed
2219,321,16,2023-10-19,pending
2220,363,20,2023-02-09,cancelled
2221,241,19,2023-01-17,pending
2222,227,1,2022-05-06,completed
2223,499,5,2022-12-27,returned
2224,359,3,2023-01-23,completed
2225,435,8,2023-01-19,completed
2226,326,10,2024-03-19,returned
2227,260,7,2024-04-24,completed
2228,423,8,2023-05-29,returned
2229,336,9,2022-01-15,completed
2230,34,16,2022-11-27,completed
2231,318,14,2022-05-04,completed
2232,7,3,2024-07-02,completed
2233,358,3,2024-01-11,returned
2234,373,15,2023-06-22,completed
2235,190,16,2024-09-10,completed
2236,117,2,2023-01-25,cancelled
2237,210,15,2023-12-24,completed
2238,238,15,2024-04-05,completed
2239,73,13,2022-11-09,completed
2240,448,11,2022-02-20,completed
2241,205,14,2022-11-02,pending
2242,78,6,2022-12-20,completed
2243,9,5,2022-07-14,completed
2244,102,13,2023-11-22,completed
2245,425,18,2023-09-14,completed
2246,98,16,2023-04-12,completed
2247,486,16,2024-06-10,cancelled
2248,181,3,2022-05-03,completed
2249,312,8,2024-09-03,returned
2250,412,16,2024-10-09,completed
2251,324,10,2023-09-23,cancelled
2252,314,5,2024-05-28,returned
2253,175,5,2023-08-01,completed
2254,33,12,2024-08-27,completed
2255,108,8,2023-05-20,pending
2256,325,16,2023-10-03,pending
2257,285,11,2023-07-29,cancelled
2258,462,11,2023-02-03,pending
2259,363,8,2023-04-14,pending
2260,251,1,2023-05-26,completed
2261,451,5,2024-11-12,returned
2262,42,15,2023-10-21,returned
2263,35,7,2023-06-29,pending
2264,365,2,2023-07-20,completed
2265,115,11,2023-05-21,completed
2266,288,9,2024-09-15,completed
2267,161,18,2024-09-19,completed
2268,491,20,2023-01-21,completed
2269,376,7,2023-08-29,returned
2270,145,13,2024-10-29,completed
2271,153,5,2022-01-23,completed
2272,15,14,2022-02-21,completed
2273,239,5,2024-01-25,completed
2274,285,15,2024-02-22,pending
2275,56,15,2023-10-06,completed
2276,362,10,2023-02-10,completed
2277,166,4,2022-09-21,completed
2278,283,5,2023-10-31,completed
2279,282,14,2024-02-08,cancelled
2280,203,20,2023-10-26,pending
2281,330,19,2022-03-12,pending
2282,453,5,2022-03-22,completed
2283,475,5,2022-05-11,completed
2284,84,8,2024-12-06,completed
2285,498,3,2024-01-08,completed
2286,385,13,2023-12-05,returned
2287,269,13,2022-05-08,cancelled
2288,281,7,2022-11-14,completed
2289,60,9,2022-11-22,completed
2290,29,18,2023-05-06,completed
2291,330,8,2022-04-18,completed
2292,22,8,2022-03-28,completed
2293,257,13,2022-10-09,pending
2294,10,10,2024-03-21,completed
2295,343,14,2022-02-18,returned
2296,21,2,2022-05-20,completed
2297,299,12,2023-04-16,cancelled
2298,298,17,2022-06-15,pending
2299,204,18,2022-12-03,completed
2300,137,17,2023-07-31,completed
2301,428,20,2022-11-24,completed
2302,101,9,2023-11-17,completed
2303,334,1,2022-09-02,completed
2304,395,6,2024-11-14,completed
2305,199,7,2022-03-27,completed
2306,427,7,2023-09-04,returned
2307,185,8,2023-09-14,returned
2308,112,10,2023-06-01,completed
2309,425,11,2023-03-20,completed
2310,485,11,2024-10-20,completed
2311,309,16,2024-03-11,completed
2312,408,8,2023-08-08,completed
2313,,1,2022-08-08,returned
2314,439,9,2022-04-13,completed
2315,228,19,2023-09-14,completed
2316,28,7,2022-07-19,completed
2317,39,1,2024-02-03,completed
2318,461,5,2022-03-13,completed
2319,477,7,2024-07-24,completed
2320,451,16,2022-03-04,completed
2321,58,8,2022-01-30,completed
2322,139,19,2023-07-14,completed
2323,375,7,2022-05-10,completed
2324,348,2,2024-03-25,completed
2325,426,6,2024-06-04,completed
2326,337,9,2022-04-01,cancelled
2327,369,9,2023-07-31,completed
2328,494,8,2023-07-11,cancelled
2329,,2,2024-07-06,pending
2330,287,16,2024-06-10,pending
2331,367,2,2023-04-20,completed
2332,46,15,2024-01-16,pending
2333,279,12,2024-08-25,cancelled
2334,165,12,2022-10-26,completed
2335,298,15,2022-12-23,completed
2336,76,16,2023-08-22,cancelled
2337,185,3,2024-04-15,returned
2338,454,12,2023-06-03,cancelled
2339,231,6,2024-08-13,completed
2340,260,5,2023-12-05,returned
2341,277,6,2023-12-01,pending
2342,418,13,2022-10-13,completed
2343,451,17,2024-05-08,returned
2344,267,1,2022-03-27,completed
2345,379,11,2022-12-04,completed
2346,167,12,2022-08-28,returned
2347,268,13,2024-03-19,completed
2348,384,4,2023-12-21,completed
2349,80,7,2024-07-18,cancelled
2350,458,17,2022-01-02,pending
2351,254,3,2022-08-09,cancelled
2352,124,10,2023-09-20,pending
2353,278,7,2023-03-05,completed
2354,16,7,2022-02-03,completed
2355,35,4,2022-05-27,completed
2356,339,20,2024-01-03,completed
2357,199,10,2023-12-04,completed
2358,326,2,2024-09-06,cancelled
2359,17,12,2024-10-03,completed
2360,359,13,2023-06-08,pending
2361,217,20,2022-07-20,completed
2362,14,16,2024-10-01,pending
2363,244,3,2022-06-27,completed
2364,371,4,2023-05-18,completed
2365,384,20,2024-02-17,completed
2366,166,15,2022-03-12,completed
2367,49,5,2024-04-20,returned
2368,479,3,2022-02-27,returned
2369,238,19,2023-01-07,completed
2370,130,17,2022-04-10,completed
2371,462,6,2022-12-23,completed
2372,308,4,2023-08-18,cancelled
2373,496,7,2022-11-14,completed
2374,,6,2024-09-22,pending
2375,23,8,2024-02-11,completed
2376,118,4,2024-10-07,completed
2377,72,20,2022-12-03,returned
2378,225,14,2022-02-18,completed
2379,460,18,2024-12-11,completed
2380,243,14,2024-05-07,returned
2381,35,9,2024-05-14,cancelled
2382,244,8,2024-01-03,completed
2383,13,19,2022-09-05,completed
2384,229,18,2023-02-07,completed
2385,245,6,2023-06-23,returned
2386,60,8,2024-04-26,completed
2387,154,13,2022-10-29,completed
2388,31,1,2024-02-01,completed
2389,341,17,2024-12-10,completed
2390,451,11,2023-09-14,completed
2391,411,16,2024-09-10,completed
2392,110,13,2024-09-07,returned
2393,75,17,2022-05-26,completed
2394,245,3,2022-05-20,returned
2395,127,14,2022-12-04,pending
2396,481,9,2024-01-11,completed
2397,386,11,2022-05-03,pending
2398,15,12,2024-03-19,completed
2399,311,8,2024-07-10,cancelled
2400,246,17,2022-09-18,completed
2401,124,10,2022-11-19,completed
2402,222,14,2022-06-03,completed
2403,361,5,2022-06-23,pending
2404,190,9,2022-03-23,completed
2405,156,20,2023-12-01,completed
2406,438,17,2023-09-24,completed
2407,388,19,2024-03-01,cancelled
2408,241,16,2022-10-09,completed
2409,265,3,2024-12-27,completed
2410,479,10,2023-07-04,returned
2411,117,11,2024-11-17,completed
2412,179,7,2023-01-27,pending
2413,266,9,2023-11-18,completed
2414,343,20,2024-05-18,pending
2415,411,10,2022-10-13,completed
2416,365,11,2024-01-11,completed
2417,298,4,2024-08-05,cancelled
2418,327,20,2023-08-20,pending
2419,94,16,2023-11-22,completed
2420,201,9,2023-05-19,returned
2421,276,9,2024-07-29,returned
2422,130,13,2022-05-28,pending
2423,2,9,2024-03-16,completed
2424,479,19,2024-07-20,pending
2425,262,7,2023-07-22,completed
2426,219,16,2022-04-15,returned
2427,244,11,2022-08-10,completed
2428,93,2,2022-10-14,completed
2429,143,18,2022-05-24,completed
2430,402,14,2022-09-18,completed
2431,457,2,2022-03-23,completed
2432,173,9,2022-08-17,completed
2433,124,20,2024-05-30,returned
2434,476,8,2023-07-01,completed
2435,284,8,2022-02-17,completed
2436,105,1,2024-02-24,completed
2437,293,9,2022-07-06,pending
2438,64,14,2024-09-22,completed
2439,236,6,2023-05-11,completed
2440,,10,2023-07-27,completed
2441,229,4,2024-03-02,pending
2442,210,15,2022-06-17,completed
2443,436,13,2024-02-27,completed
2444,106,16,2023-07-11,completed
2445,176,16,2024-12-09,returned
2446,430,7,2024-03-05,completed
2447,361,13,2022-10-23,completed
2448,107,12,2024-04-07,completed
2449,128,8,2023-07-16,completed
2450,492,19,2024-08-19,completed
2451,232,1,2022-05-13,completed
2452,185,16,2023-12-08,completed
2453,466,14,2024-07-01,completed
2454,118,9,2023-12-15,completed
2455,87,19,2022-11-20,cancelled
2456,307,7,2024-11-25,pending
2457,196,8,2022-03-16,completed
2458,48,18,2022-11-22,completed
2459,41,9,2023-05-28,completed
2460,151,14,2022-11-02,completed
2461,118,6,2023-01-16,returned
2462,119,20,2022-05-17,completed
2463,148,14,2022-12-27,completed
2464,9,7,2023-04-29,returned
2465,35,9,2022-06-07,pending
2466,274,15,2023-01-02,returned
2467,371,18,2024-01-26,completed
2468,,6,2023-05-19,pending
2469,263,17,2023-07-12,returned
2470,202,2,2022-04-27,completed
2471,434,20,2022-11-16,pending
2472,294,15,2024-01-23,completed
2473,90,8,2024-07-20,completed
2474,35,5,2022-03-28,completed
2475,236,16,2023-08-12,cancelled
2476,282,13,2024-03-19,returned
2477,493,17,2024-08-13,completed
2478,385,14,2024-04-09,completed
2479,440,2,2024-10-27,completed
2480,308,10,2022-05-31,completed
2481,196,12,2024-04-24,completed
2482,250,1,2023-10-07,completed
2483,397,5,2024-06-10,completed
2484,333,13,2022-10-14,completed
2485,9,15,2022-10-19,completed
