order_id,product_id,quantity,discount_pct
2594,1,5,0.05
2594,81,2,0.05
2595,19,2,0.1
2595,10,1,0.1
2596,13,1,0.0
2596,62,2,0.0
2596,78,1,0.0
2597,4,1,0.1
2597,100,1,0.15
2598,55,2,0.1
2598,93,3,0.15
2599,29,1,0.05
2600,57,4,0.0
2600,35,1,0.0
2600,17,2,0.1
2600,15,0,0.05
2600,96,3,0.1
2601,65,3,0.0
2601,2,2,0.0
2601,57,2,0.1
2602,49,2,0.25
2602,77,2,0.0
2603,90,1,0.0
2603,56,3,0.0
2603,8,1,0.0
2603,12,1,0.15
2603,95,2,0.2
2604,78,5,0.0
2605,66,1,0.05
2605,54,4,0.1
2605,61,1,0.0
2606,70,4,0.0
2606,84,1,0.0
2606,41,2,0.0
2607,30,5,0.0
2607,3,1,0.0
2607,5,2,0.1
2607,39,3,0.1
2607,88,1,0.0
2608,69,2,0.0
2608,64,1,0.0
2609,5,2,0.1
2609,56,3,0.0
2609,88,3,0.05
2609,90,1,0.25
2609,9,3,0.0
2610,10,2,0.05
2611,60,2,0.0
2611,39,1,0.1
2611,97,1,0.0
2611,92,2,0.05
2611,26,1,0.0
2611,50,1,0.0
2612,31,1,0.0
2612,28,3,0.05
2612,70,3,0.05
2612,59,5,0.0
2613,60,4,0.1
2613,48,4,0.05
2613,56,2,0.0
2614,99,5,0.1
2614,44,1,0.05
2614,78,1,0.0
2615,33,1,0.2
2615,94,1,0.2
2615,41,1,0.0
2615,47,5,0.2
2616,97,1,0.0
2616,51,4,0.0
2616,95,4,0.0
2616,26,1,0.15
2616,19,1,0.0
2617,18,2,0.15
2617,27,3,0.05
2618,16,3,0.0
2618,28,1,0.0
2618,95,2,0.2
2618,48,2,0.0
2619,29,2,0.0
2619,27,2,0.0
2619,6,2,0.25
2619,77,4,0.0
2620,66,2,0.1
2620,20,1,0.0
2620,72,3,0.2
2620,73,5,0.05
2620,53,2,0.15
2621,2,5,0.0
2621,47,3,0.0
2621,70,2,0.0
2621,68,1,0.0
2622,84,3,0.0
2622,45,2,0.2
2622,74,2,0.0
2622,68,2,0.15
2622,93,1,0.0
2622,82,1,0.15
2623,5,1,0.05
2623,12,3,0.15
2623,39,2,0.1
2623,60,2,0.0
2624,68,1,0.1
2624,93,2,0.0
2624,14,1,0.0
2625,25,1,0.0
2625,84,1,0.1
2625,97,2,0.25
2625,23,1,0.15
2625,54,1,0.1
2626,35,2,0.05
2626,75,1,0.0
2626,8,1,0.0
2627,22,2,0.0
2627,85,1,0.0
2627,28,3,0.1
2627,82,1,0.1
2627,44,2,0.15
2627,76,2,0.25
2628,87,1,0.0
2628,51,2,0.0
2628,93,5,0.0
2628,98,2,0.1
2629,65,2,0.0
2630,7,2,0.2
2630,29,3,0.0
2631,33,1,0.0
2631,28,2,0.0
2631,25,1,0.1
2632,25,1,0.15
2632,100,1,0.1
2633,63,1,0.25
2633,90,3,0.0
2633,37,4,0.15
2633,80,1,0.05
2633,55,4,0.0
2633,29,1,0.0
2634,67,2,0.0
2634,91,1,0.15
2634,81,3,0.0
2634,44,1,0.05
2634,61,1,0.1
2634,66,3,0.05
2635,92,1,0.05
2635,57,2,0.15
2635,93,2,0.2
2636,100,1,0.0
2636,25,3,0.0
2636,97,1,0.1
2636,15,1,0.0
2636,76,3,0.15
2637,26,5,0.15
2637,41,2,0.0
2637,36,3,0.0
2637,61,2,0.0
2638,89,3,0.05
2638,84,1,0.0
2639,19,1,0.0
2639,93,3,0.15
2640,76,4,0.0
2640,58,3,0.0
2640,85,2,0.0
2640,90,1,0.0
2641,5,4,0.0
2641,52,1,0.0
2641,32,1,0.15
2641,17,1,0.0
2642,74,2,0.0
2642,63,1,0.1
2642,76,2,0.1
2642,90,2,0.0
2643,64,1,0.1
2643,69,3,0.15
2643,87,2,0.1
2643,25,3,0.2
2644,3,2,0.25
2644,64,2,0.05
2644,85,1,0.1
2644,94,1,0.0
2645,43,1,0.2
2645,88,3,0.0
2646,53,1,0.05
2646,89,1,0.0
2646,25,3,0.15
2646,94,1,0.15
2646,93,3,0.1
2646,23,2,0.0
2647,17,2,0.05
2648,29,4,0.0
2648,85,1,0.1
2648,58,2,0.05
2649,93,4,0.0
2649,60,1,0.05
2650,95,3,0.0
2651,29,4,0.0
2651,68,3,0.0
2651,88,1,0.0
2652,74,2,0.0
2652,87,1,0.0
2652,70,2,0.0
2653,11,4,0.0
2653,31,1,0.05
2653,94,5,0.0
2653,25,2,0.15
2653,60,1,0.05
2653,69,0,0.15
2654,39,2,0.0
2654,35,3,0.0
2654,88,2,0.0
2654,92,-1,0.0
2655,13,5,0.0
2655,48,1,0.0
2655,14,4,0.1
2656,4,1,0.0
2657,97,1,0.05
2657,16,4,0.05
2658,16,1,0.0
2658,37,1,0.2
2658,24,1,0.0
2658,64,1,0.15
2658,30,1,0.0
2659,62,1,0.1
2659,65,4,0.2
2659,83,3,0.2
2660,16,2,0.1
2660,92,4,0.0
2660,84,2,0.0
2660,80,1,0.0
2661,97,3,0.0
2661,14,2,0.0
2661,45,2,0.0
2661,36,4,0.2
2662,72,1,0.0
2662,67,2,0.0
2662,18,2,0.05
2662,4,1,0.1
2662,53,2,0.05
2663,48,3,0.0
2663,82,1,0.0
2663,94,2,0.1
2664,10,3,0.2
2664,19,3,0.1
2664,60,1,0.25
2665,26,3,0.0
2665,32,2,0.0
2665,84,1,0.05
2666,71,2,0.2
2666,56,3,0.2
2666,15,2,0.05
2667,2,1,0.1
2668,67,1,0.0
2668,85,2,0.1
2668,33,3,0.0
2669,53,3,0.1
2669,2,3,0.05
2669,38,2,0.0
2669,43,2,0.05
2670,62,2,0.0
2670,19,1,0.15
2671,46,1,0.05
2671,29,2,0.05
2671,25,1,0.25
2671,70,3,0.0
2671,39,1,0.05
2671,27,1,0.05
2672,7,3,0.0
2672,44,3,0.0
2672,69,3,0.1
2673,5,5,0.05
2673,33,4,0.25
2673,38,4,0.0
2673,97,2,0.0
2673,91,4,0.0
2674,13,4,0.05
2674,58,4,0.0
2675,66,1,0.05
2675,31,2,0.0
2676,77,3,0.0
2676,53,4,0.15
2677,39,2,0.1
2677,57,2,0.05
2677,69,2,0.2
2677,84,3,0.0
2678,45,4,0.05
2678,14,1,0.0
2678,22,5,0.0
2678,16,1,0.15
2679,81,4,0.0
2679,55,1,0.1
2680,6,1,0.0
2680,11,4,0.0
2680,45,1,0.0
2681,50,4,0.25
2681,94,5,0.0
2682,79,3,0.15
2682,50,1,0.0
2682,20,4,0.2
2682,48,2,0.1
2683,2,1,0.0
2683,51,1,0.0
2683,28,2,0.0
2684,79,2,0.2
2684,24,1,0.0
2684,36,2,0.0
2684,75,1,0.05
2685,37,1,0.0
2685,57,2,0.0
2685,58,1,0.2
2685,81,4,0.0
2686,28,1,0.25
2687,71,5,0.0
2687,89,2,0.0
2687,100,3,0.05
2688,87,1,0.05
2689,64,5,0.1
2689,49,2,0.0
2689,1,3,0.0
2690,85,3,0.0
2690,22,1,0.05
2690,37,1,0.0
2690,17,4,0.25
2690,69,1,0.05
2691,6,2,0.1
2691,63,2,0.0
2691,21,2,0.2
2691,64,2,0.0
2692,61,4,0.0
2692,81,3,0.1
2692,16,1,0.15
2692,54,1,0.2
2692,33,1,0.1
2692,4,1,0.0
2693,55,1,0.05
2693,13,1,0.05
2693,39,1,0.05
2693,68,2,0.0
2693,82,1,0.0
2694,54,1,0.15
2694,62,3,0.0
2694,2,1,0.05
2695,51,2,0.0
2695,73,5,0.0
2695,52,1,0.0
2696,76,2,0.1
2696,57,1,0.15
2696,46,1,0.0
2696,68,2,0.25
2696,50,3,0.0
2696,28,2,0.0
2697,97,1,0.05
2697,2,2,0.0
2698,34,2,0.1
2698,88,3,0.0
2698,75,1,0.0
2699,9,2,0.1
2699,28,2,0.0
2699,69,4,0.0
2700,70,1,0.1
2700,96,1,0.0
2700,100,3,0.0
2700,80,3,0.1
2700,3,2,0.05
2701,82,1,0.0
2701,52,1,0.2
2701,55,3,0.05
2702,59,3,0.0
2702,32,1,0.1
2702,26,1,0.1
2702,97,3,0.0
2702,72,3,0.0
2703,20,1,0.0
2703,79,1,0.0
2703,23,2,0.1
2703,26,4,0.0
2703,94,1,0.0
2704,49,2,0.0
2704,65,2,0.05
2704,24,5,0.0
2705,98,3,0.0
2705,30,3,0.0
2705,16,5,0.05
2705,87,2,0.0
2706,42,1,0.2
2706,76,4,0.0
2706,99,4,0.0
2706,29,3,0.0
2707,11,2,0.0
2707,3,1,0.0
2707,97,1,0.0
2708,57,2,0.0
2708,30,1,0.0
2708,6,1,0.0
2709,79,2,0.0
2709,44,4,0.05
2709,94,4,0.05
2710,72,2,0.0
2710,95,1,0.0
2710,29,2,0.05
2711,96,2,0.1
2711,88,2,0.0
2711,34,2,0.0
2711,50,2,0.0
2711,49,3,0.15
2711,62,2,0.0
2712,48,1,0.1
2712,87,1,0.0
2712,58,2,0.05
2712,4,1,0.0
2712,37,1,0.05
2713,59,3,0.1
2713,76,1,0.15
2713,84,3,0.15
2714,92,2,0.1
2715,30,4,0.1
2715,85,0,0.0
2715,91,4,0.1
2715,94,1,0.05
2715,76,2,0.25
2715,71,3,0.05
2716,39,1,0.1
2716,81,1,0.1
2716,26,4,0.0
2716,88,4,0.0
2716,97,1,0.05
2717,57,1,0.1
2717,84,1,0.1
2717,86,1,0.0
2717,71,1,0.05
2717,8,1,0.05
2718,26,3,0.0
2718,13,1,0.05
2718,100,3,0.15
2719,11,1,0.1
2719,50,2,0.1
2719,42,3,0.1
2719,94,2,0.0
2719,64,4,0.15
2719,9,4,0.0
2720,97,2,0.0
2720,95,1,0.0
2720,88,1,0.0
2721,100,4,0.15
2721,4,2,0.0
2721,29,2,0.0
2722,65,3,0.05
2722,39,2,0.0
2722,34,1,0.1
2722,89,3,0.2
2723,8,2,0.0
2723,66,1,0.0
2723,19,2,0.0
2723,29,5,0.0
2724,17,4,0.2
2724,35,3,0.0
2724,25,2,0.2
2724,90,3,0.25
2724,97,2,0.0
2724,63,4,0.0
2725,26,2,0.05
2725,15,1,0.1
2726,60,4,0.0
2726,66,2,0.05
2726,97,2,0.0
2726,51,3,0.0
2727,92,2,0.2
2727,6,2,0.1
2727,86,2,0.05
2728,8,3,0.05
2728,99,1,0.05
2728,66,1,0.05
2728,41,1,0.0
2729,30,2,0.05
2729,97,5,0.25
2729,67,2,0.0
2730,26,4,0.0
2730,96,1,0.0
2731,13,2,0.0
2732,8,2,0.0
2732,99,1,0.05
2732,19,1,0.0
2732,4,2,0.15
2733,68,2,0.0
2733,97,1,0.2
2733,21,4,0.0
2734,49,5,0.0
2734,21,1,0.1
2734,37,1,0.0
2734,55,1,0.0
2735,20,2,0.0
2735,93,2,0.05
2735,5,3,0.0
2735,55,5,0.0
2736,48,5,0.15
2737,30,3,0.0
2737,65,1,0.0
2737,68,2,0.0
2737,93,4,0.05
2737,17,2,0.0
2737,44,1,0.1
2738,65,4,0.05
2738,72,2,0.1
2738,63,4,0.0
2738,43,2,0.0
2739,74,1,0.15
2739,47,0,0.1
2739,62,3,0.0
2740,74,2,0.15
2740,97,3,0.0
2740,38,4,0.2
2740,6,4,0.25
2740,56,4,0.0
2741,7,1,0.0
2741,19,2,0.0
2741,59,1,0.0
2741,82,4,0.0
2742,51,4,0.1
2742,88,5,0.0
2742,3,1,0.0
2742,96,5,0.25
2742,48,1,0.0
2742,53,3,0.0
2743,65,1,0.0
2743,51,1,0.05
2743,17,1,0.0
2743,15,4,0.0
2744,94,2,0.05
2744,37,4,0.0
2744,58,4,0.05
2745,28,1,0.0
2745,73,1,0.05
2746,24,2,0.0
2746,91,3,0.15
2747,41,3,0.0
2747,37,1,0.0
2747,4,1,0.0
2748,62,2,0.05
2748,5,1,0.0
2748,21,4,0.0
2748,93,2,0.0
2749,89,1,0.1
2749,49,5,0.0
2749,2,1,0.15
2749,1,1,0.0
2750,89,1,0.0
2750,74,2,0.2
2750,45,1,0.2
2750,26,1,0.05
2750,58,1,0.05
2751,75,1,0.0
2752,48,1,0.0
2752,31,4,0.0
2752,40,3,0.05
2752,96,2,0.0
2752,7,5,0.0
2753,64,2,0.0
2753,72,2,0.0
2753,17,1,0.2
2754,15,2,0.1
2754,70,5,0.0
2754,3,5,0.0
2754,38,2,0.05
2755,43,2,0.1
2756,50,1,0.1
2756,10,3,0.25
2756,3,1,0.0
2756,85,1,0.0
2756,47,1,0.05
2756,6,2,0.0
2757,88,3,0.0
2758,96,1,0.1
2758,9,2,0.0
2758,54,1,0.1
2759,76,2,0.15
2760,54,2,0.15
2760,71,2,0.0
2760,18,2,0.25
2760,99,3,0.05
2761,57,1,0.2
2762,53,4,0.0
2762,84,1,0.0
2762,13,2,0.2
2762,49,2,0.0
2762,41,2,0.0
2763,54,2,0.0
2763,100,4,0.0
2763,11,2,0.2
2764,97,2,0.0
2764,66,2,0.1
2765,72,1,0.15
2765,7,2,0.05
2765,30,3,0.0
2765,10,5,0.05
2765,45,2,0.0
2766,17,2,0.0
2766,29,2,0.0
2766,3,2,0.0
2766,42,4,0.2
2767,72,4,0.0
2767,85,1,0.0
2767,8,3,0.1
2768,17,1,0.0
2768,13,1,0.2
2768,8,1,0.0
2769,9,2,0.0
2769,78,3,0.05
2769,81,2,0.15
2769,93,4,0.0
2770,21,4,0.0
2770,93,5,0.2
2771,43,1,0.15
2771,8,1,0.0
2771,67,2,0.05
2771,24,5,0.0
2772,12,1,0.0
2772,5,1,0.05
2773,64,3,0.0
2773,41,2,0.1
2774,44,2,0.15
2774,77,3,0.0
2774,9,2,0.05
2774,21,1,0.0
2775,93,1,0.1
2775,40,4,0.15
2775,61,1,0.0
2775,44,1,0.15
2776,81,2,0.0
2776,86,2,0.0
2776,48,2,0.0
2776,68,5,0.0
2776,43,4,0.0
2776,65,3,0.0
2777,98,1,0.0
2777,5,3,0.0
2778,65,1,0.15
2778,9,1,0.1
2779,72,2,0.0
2779,50,1,0.1
2779,15,1,0.0
2779,55,1,0.0
2780,34,2,0.0
2780,36,3,0.05
2780,53,2,0.1
2780,96,3,0.05
2781,90,2,0.2
2781,79,1,0.0
2782,21,1,0.0
2782,60,5,0.05
2782,61,3,0.0
2782,87,1,0.0
2782,59,4,0.1
2783,70,2,0.0
2783,61,2,0.05
2783,85,1,0.05
2784,61,2,0.0
2784,19,2,0.0
2784,41,1,0.0
2785,53,1,0.15
2785,91,2,0.05
2785,50,4,0.15
2785,86,3,0.15
2785,51,3,0.0
2786,4,1,0.0
2786,57,5,0.15
2786,85,2,0.2
2786,2,5,0.0
2787,98,3,0.0
2787,30,3,0.1
2787,5,2,0.0
2787,73,2,0.0
2788,48,1,0.0
2788,95,3,0.25
2788,100,3,0.1
2789,45,1,0.0
2789,49,1,0.1
2790,33,2,0.0
2791,19,1,0.0
2791,8,4,0.2
2791,11,2,0.15
2792,87,2,0.0
2792,100,1,0.0
2792,55,2,0.15
2792,88,2,0.0
2793,77,2,0.2
2793,60,3,0.05
2793,32,2,0.0
2794,81,1,0.0
2794,45,2,0.0
2795,30,3,0.0
2795,43,2,0.0
2796,15,1,0.25
2796,62,3,0.15
2796,53,3,0.15
2797,84,1,0.2
2797,90,1,0.0
2797,58,2,0.05
2798,69,1,0.0
2798,21,1,0.2
2798,54,1,0.0
2799,89,2,0.0
2799,41,2,0.0
2799,76,1,0.1
2800,25,2,0.1
2800,95,1,0.0
2800,65,2,0.1
2800,9,1,0.0
2801,51,2,0.05
2801,77,1,0.0
2802,79,1,0.15
2802,100,2,0.0
2802,87,1,0.1
2803,34,1,0.0
2803,47,2,0.05
2803,26,1,0.0
2804,2,2,0.0
2804,52,4,0.0
2805,5,3,0.2
2805,37,1,0.15
2805,24,4,0.0
2805,82,2,0.25
2806,21,1,0.05
2807,39,1,0.15
2807,10,3,0.0
2807,42,5,0.25
2808,32,4,0.15
2808,75,4,0.0
2808,49,1,0.0
2808,68,1,0.1
2809,99,3,0.1
2809,83,2,0.1
2809,10,3,0.0
2809,28,2,0.0
2809,47,1,0.0
2809,4,1,0.0
2810,47,2,0.0
2810,35,2,0.0
2810,73,3,0.15
2810,98,2,0.0
2810,56,2,0.25
2811,24,1,0.0
2811,83,1,0.0
2811,72,1,0.05
2812,42,1,0.25
2812,93,1,0.0
2812,91,5,0.0
2813,72,1,0.0
2814,82,2,0.0
2814,57,2,0.05
2814,51,1,0.0
2814,89,2,0.0
2815,15,2,0.1
2815,75,1,0.15
2815,98,4,0.0
2816,30,2,0.0
2816,93,1,0.0
2816,35,3,0.0
2817,89,-1,0.0
2818,72,1,0.0
2818,48,1,0.0
2819,79,5,0.05
2819,65,2,0.25
2819,42,1,0.25
2820,4,2,0.0
2820,38,1,0.0
2820,76,2,0.0
2821,25,2,0.0
2821,67,3,0.0
2821,64,1,0.0
2822,11,1,0.1
2822,84,3,0.0
2822,71,1,0.05
2822,63,1,0.0
2823,6,4,0.0
2823,94,1,0.0
2823,81,1,0.0
2824,55,4,0.0
2824,37,2,0.0
2825,49,3,0.2
2825,6,1,0.0
2826,64,2,0.0
2826,84,4,0.15
2826,46,2,0.15
2827,94,3,0.05
2827,66,1,0.1
2827,97,1,0.0
2827,11,2,0.25
2828,48,2,0.0
2828,21,2,0.05
2828,18,2,0.0
2828,66,3,0.0
2829,69,1,0.0
2829,48,3,0.0
2829,11,1,0.1
2830,29,2,0.0
2830,63,5,0.0
2830,19,2,0.0
2830,55,2,0.05
2831,70,1,0.2
2831,44,4,0.0
2832,28,4,0.0
2832,15,1,0.1
2832,19,4,0.15
2833,62,2,0.0
2833,12,4,0.1
2833,47,1,0.0
2834,44,3,0.0
2834,3,1,0.1
2834,16,1,0.15
2834,27,3,0.0
2834,43,2,0.0
2835,59,2,0.2
2835,30,1,0.0
2835,70,5,0.1
2835,23,2,0.0
2835,17,2,0.25
2835,81,2,0.05
2836,96,2,0.0
2836,79,2,0.0
2836,66,1,0.25
2836,58,4,0.0
2836,41,2,0.0
2836,55,2,0.0
2837,80,1,0.0
2837,93,1,0.15
2838,11,3,0.1
2839,42,2,0.2
2839,100,5,0.0
2839,26,2,0.0
2839,22,3,0.25
2839,31,5,0.0
2840,33,1,0.0
2840,53,4,0.0
2840,43,2,0.0
2840,78,1,0.0
2840,19,2,0.1
2841,69,1,0.05
2841,40,5,0.05
2841,85,4,0.15
2842,67,2,0.05
2842,68,1,0.1
2843,35,3,0.0
2843,21,1,0.1
2843,65,2,0.1
2843,19,2,0.2
2843,31,1,0.0
2844,6,1,0.2
2844,13,4,0.05
2844,47,1,0.0
2844,97,4,0.05
2845,87,2,0.0
2845,59,1,0.2
2845,52,1,0.1
2845,55,3,0.0
2846,42,3,0.0
2846,96,4,0.0
2847,45,3,0.0
2847,2,5,0.0
2847,62,1,0.1
2847,49,3,0.2
2848,100,5,0.1
2848,86,1,0.0
2849,11,2,0.05
2850,92,4,0.0
2850,50,3,0.1
2850,29,2,0.05
2850,95,2,0.0
2850,4,3,0.1
2851,1,3,0.05
2851,19,5,0.0
2851,73,2,0.15
2851,42,5,0.05
2852,19,1,0.0
2852,85,1,0.0
2852,17,1,0.0
2853,1,1,0.0
2853,47,2,0.0
2854,81,1,0.0
2854,82,1,0.0
2854,20,1,0.05
2855,26,1,0.05
2855,90,2,0.05
2855,73,1,0.15
2855,4,3,0.0
2855,32,1,0.05
2855,91,3,0.0
2856,55,2,0.15
2856,15,4,0.25
2856,19,2,0.0
2856,36,3,0.05
2857,87,1,0.2
2857,82,4,0.1
2857,6,5,0.0
2858,92,3,0.0
2858,38,1,0.0
2859,7,1,0.1
2859,14,1,0.2
2860,87,2,0.1
2860,67,3,0.2
2860,10,1,0.2
2860,31,1,0.0
2861,61,3,0.0
2861,18,4,0.15
2861,49,3,0.0
2862,7,2,0.15
2862,63,2,0.0
2863,25,2,0.0
2863,24,-1,0.0
2863,32,3,0.0
2864,26,1,0.05
2865,7,4,0.0
2865,56,2,0.05
2865,50,5,0.1
2865,58,3,0.0
2866,52,4,0.0
2866,41,1,0.0
2867,39,1,0.0
2867,16,3,0.0
2867,47,1,0.05
2867,19,4,0.0
2868,44,2,0.0
2868,81,4,0.0
2869,39,5,0.1
2869,83,5,0.0
2869,25,5,0.0
2870,64,1,0.0
2871,69,1,0.15
2871,6,2,0.0
2871,31,1,0.0
2872,43,2,0.0
2873,74,2,0.05
2873,25,1,0.0
2873,36,3,0.0
2873,35,4,0.0
2874,44,2,0.0
2874,43,2,0.15
2874,58,5,0.0
2874,39,1,0.0
2874,100,2,0.1
2874,14,5,0.2
2875,26,1,0.0
2875,32,1,0.0
2876,95,1,0.0
2876,98,3,0.0
2877,54,2,0.0
2877,13,2,0.0
2877,43,2,0.0
2877,21,3,0.0
2877,82,2,0.15
2877,65,1,0.0
2878,13,4,0.0
2878,18,2,0.1
2878,45,1,0.05
2878,57,2,0.0
2879,45,3,0.0
2879,78,1,0.1
2879,51,3,0.1
2880,99,-1,0.05
2880,97,2,0.0
2880,89,2,0.0
2880,54,2,0.0
2881,9,3,0.15
2881,19,2,0.0
2881,48,3,0.15
2881,55,4,0.15
2882,64,2,0.0
2882,37,2,0.05
2882,50,4,0.05
2882,76,1,0.0
2883,5,2,0.2
2883,6,3,0.05
2883,96,1,0.0
2883,82,1,0.0
2884,94,1,0.25
2884,65,2,0.1
2884,38,2,0.1
2885,89,1,0.05
2885,39,1,0.0
2885,75,1,0.2
2885,33,2,0.0
2885,55,4,0.0
2886,24,1,0.15
2886,29,3,0.05
2886,11,3,0.15
2887,81,2,0.05
2887,88,1,0.1
2887,74,1,0.0
2887,99,3,0.05
2888,97,4,0.0
2888,91,1,0.0
2888,22,3,0.0
2889,66,1,0.0
2889,35,1,0.2
2889,26,2,0.0
2890,1,2,0.0
2891,63,2,0.05
2891,8,1,0.1
2891,100,1,0.0
2891,54,3,0.2
2892,5,5,0.2
2892,60,2,0.15
2892,31,2,0.0
2893,72,2,0.0
2894,83,1,0.0
2894,8,4,0.0
2894,85,2,0.15
2894,43,1,0.0
2894,55,1,0.1
2895,34,2,0.0
2895,27,2,0.05
2895,87,1,0.1
2895,12,4,0.05
2895,90,2,0.0
2895,81,4,0.1
2896,75,2,0.15
2896,35,2,0.0
2897,15,3,0.0
2897,69,2,0.0
2897,48,2,0.0
2897,60,2,0.0
2897,5,3,0.15
2898,43,1,0.1
2898,62,3,0.0
2898,22,2,0.1
2898,73,4,0.2
2898,6,1,0.0
2898,25,1,0.15
2899,25,1,0.1
2900,90,1,0.05
2900,47,1,0.15
2900,10,5,0.15
2900,85,5,0.0
2900,6,1,0.0
2901,59,1,0.15
2901,60,1,0.1
2901,89,3,0.05
2902,78,2,0.0
2902,49,1,0.0
2902,29,2,0.0
2902,67,4,0.1
2903,57,1,0.0
2903,30,5,0.0
2904,67,3,0.1
2904,9,3,0.0
2904,43,1,0.1
2904,89,2,0.0
2904,69,1,0.0
2905,47,4,0.0
2905,58,4,0.25
2905,45,5,0.05
2906,24,1,0.05
2906,61,5,0.0
2906,41,2,0.0
2906,57,3,0.05
2906,10,1,0.0
2907,71,4,0.0
2907,83,1,0.15
2907,53,1,0.1
2907,54,1,0.15
2907,68,1,0.0
2908,67,2,0.2
2908,95,1,0.2
2909,57,5,0.25
2909,14,1,0.0
2910,39,1,0.0
2910,15,1,0.15
2911,62,1,0.05
2911,94,1,0.05
2912,13,3,0.15
2912,15,2,0.1
2912,1,1,0.0
2912,76,2,0.05
2913,83,2,0.0
2913,72,1,0.2
2913,99,1,0.0
2913,58,1,0.2
2914,71,2,0.1
2914,23,2,0.1
2914,10,1,0.1
2915,51,1,0.1
2915,38,1,0.25
2915,23,3,0.0
2915,69,4,0.0
2915,64,1,0.05
2915,32,1,0.1
2916,29,1,0.05
2916,16,1,0.0
2916,27,2,0.0
2917,19,-1,0.25
2917,80,1,0.2
2917,91,1,0.0
2917,5,3,0.2
2918,14,2,0.0
2918,66,2,0.05
2918,62,3,0.05
2918,80,2,0.0
2919,46,4,0.0
2919,95,2,0.1
2920,11,1,0.15
2920,31,3,0.1
2920,24,1,0.0
2920,5,1,0.15
2921,59,3,0.1
2921,73,2,0.25
2921,80,3,0.1
2921,11,2,0.0
2922,56,1,0.0
2922,77,1,0.0
2922,57,2,0.1
2922,68,1,0.0
2922,9,5,0.2
2922,49,1,0.0
2923,46,3,0.15
2923,16,5,0.05
2924,29,3,0.0
2924,14,5,0.05
2925,56,2,0.0
2925,63,3,0.0
2925,67,1,0.25
2926,14,1,0.0
2927,61,2,0.25
2927,2,2,0.2
2927,14,2,0.15
2927,35,3,0.1
2927,80,5,0.05
2928,88,1,0.1
2928,46,2,0.05
2928,77,2,0.0
2928,65,4,0.0
2929,94,1,0.15
2930,94,1,0.0
2931,41,4,0.0
2931,49,2,0.0
2931,85,3,0.05
2932,54,2,0.1
2932,97,1,0.0
2932,40,1,0.1
2932,21,2,0.0
2932,56,5,0.0
2933,52,2,0.0
2933,19,4,0.0
2933,99,2,0.0
2933,93,1,0.0
2933,63,2,0.2
2934,90,1,0.0
2934,64,5,0.0
2935,7,3,0.0
2935,10,1,0.0
2935,85,2,0.1
2935,34,5,0.05
2936,19,2,0.0
2936,56,3,0.0
2936,22,1,0.0
2936,30,2,0.0
2937,24,4,0.05
2937,37,3,0.05
2937,8,3,0.05
2937,49,1,0.0
2938,9,1,0.0
2938,6,2,0.2
2938,96,2,0.0
2939,93,2,0.0
2939,3,1,0.1
2940,48,5,0.0
2940,3,2,0.15
2940,59,1,0.05
2940,43,1,0.0
2940,63,4,0.15
2941,38,1,0.25
2941,96,3,0.0
2941,42,3,0.0
2942,92,2,0.0
2942,55,1,0.1
2942,64,4,0.1
2942,77,1,0.0
2942,80,1,0.05
2942,21,1,0.1
2943,39,1,0.2
2943,53,1,0.0
2943,79,3,0.0
2944,36,4,0.1
2944,12,2,0.1
2944,22,4,0.15
2945,85,1,0.0
2945,9,4,0.0
2945,30,3,0.1
2945,78,3,0.05
2946,5,1,0.0
2946,76,1,0.1
2947,75,1,0.25
2947,43,4,0.0
2947,30,5,0.0
2947,28,1,0.0
2947,81,3,0.15
2948,20,2,0.0
2949,10,3,0.05
2950,20,4,0.0
2950,49,1,0.0
2950,12,2,0.1
2951,7,1,0.05
2951,40,1,0.0
2951,46,1,0.2
2952,33,1,0.0
2952,80,1,0.1
2952,89,1,0.0
2952,42,1,0.0
2953,99,1,0.0
2953,72,1,0.05
2954,55,1,0.05
2954,65,4,0.0
2955,96,2,0.15
2955,99,4,0.0
2955,82,2,0.15
2955,77,1,0.1
2956,19,1,0.0
2956,80,3,0.2
2956,83,2,0.05
2956,5,3,0.1
2956,91,1,0.0
2956,70,1,0.1
2957,82,1,0.1
2957,74,2,0.2
2957,88,3,0.0
2958,88,4,0.0
2958,42,1,0.0
2958,58,2,0.0
2959,91,3,0.0
2959,79,2,0.1
2959,9,3,0.05
2959,95,3,0.2
2959,37,1,0.05
2960,3,1,0.15
2960,28,3,0.1
2960,17,1,0.0
2961,66,0,0.0
2961,60,1,0.0
2962,96,2,0.15
2962,54,2,0.0
2962,71,1,0.25
2962,84,1,0.0
2963,94,1,0.1
2963,56,1,0.0
2963,64,1,0.0
2963,22,1,0.05
2964,85,5,0.15
2964,7,1,0.15
2964,30,1,0.2
2964,84,3,0.25
2964,81,2,0.0
2965,72,1,0.05
2965,44,4,0.05
2966,75,4,0.0
2966,84,1,0.0
2966,88,1,0.0
2967,7,1,0.0
2967,56,1,0.0
2967,38,2,0.0
2968,72,2,0.0
2968,23,5,0.0
2969,75,3,0.0
2970,100,2,0.0
2970,10,1,0.2
2970,12,3,0.1
2971,14,3,0.05
2971,44,3,0.1
2971,17,2,0.05
2971,99,2,0.15
2971,89,1,0.0
2972,73,2,0.05
2972,69,2,0.0
2973,2,3,0.15
2973,86,2,0.0
2974,5,5,0.0
